,Unique Key,Complaint,timestamp_x,stations,StationName,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce
13265,4,water system,2012-09-07,8,CENTRAL PARK,73.8,69.1,80.1,65.0,0.05,1.4,5.1,10.390831808980053,0,0.0,0
13264,22,water system,2012-09-07,3,BERGEN POINT,73.9,66.7,80.1,40.13438489176157,0.0,2.8,8.9,14.956688218885413,0,0.0,0
13269,6,water system,2012-09-07,55,THE BATTERY,74.9,71.4,78.8,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
13266,30,water system,2012-09-07,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,74.2,69.1,84.0,66.6,0.16,4.5,8.9,15.151832800766403,0,0.0,0
13320,63,water system,2012-09-08,25,KINGS POINT,76.6,72.1,82.2,40.13438489176157,0.0,4.3,11.1,17.67922409776687,0,0.0,0
13319,76,water system,2012-09-08,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,76.0,69.1,82.9,70.1,0.0,7.1,15.9,21.0,0,0.0,0
13318,8,vent,2012-09-08,8,CENTRAL PARK,77.7,71.1,87.1,68.0,0.0,2.8,6.0,11.594863900248168,0,0.0,0
13317,23,water system,2012-09-08,3,BERGEN POINT,77.3,70.3,87.1,40.13438489176157,0.0,3.1,7.0,12.788550944450964,0,0.0,0
13321,232,water system,2012-09-08,26,LA GUARDIA AIRPORT,79.0,72.0,87.1,69.2,0.0,5.9,15.9,23.4272884588232,0,0.0,0
13322,5,Taxi,2012-09-08,55,THE BATTERY,77.2,71.8,85.1,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
13373,39,water system,2012-09-09,25,KINGS POINT,77.2,73.0,80.2,40.13438489176157,0.0,11.8,28.0,38.131477105953394,0,0.0,0
13372,115,water system,2012-09-09,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,77.1,70.0,82.9,71.8,0.0,14.0,24.1,34.0,1,0.0,0
13371,4,water system,2012-09-09,8,CENTRAL PARK,76.0,70.0,82.0,69.1,0.0,4.3,7.0,28.9,1,0.0,0
13370,24,water system,2012-09-09,3,BERGEN POINT,77.8,71.6,85.8,40.13438489176157,0.0,6.0,14.0,21.23619299828511,0,0.0,0
13374,265,water system,2012-09-09,26,LA GUARDIA AIRPORT,78.3,73.0,87.1,70.6,0.0,11.7,24.1,32.1,1,0.0,0
13375,3,water system,2012-09-09,55,THE BATTERY,77.6,71.8,82.4,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
13424,28,water system,2012-09-10,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,69.7,64.9,82.9,59.1,0.3,6.4,14.0,21.2821093704924,1,0.0,0
13427,11,water system,2012-09-10,55,THE BATTERY,70.3,65.7,77.4,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
13426,170,water system,2012-09-10,26,LA GUARDIA AIRPORT,70.9,66.0,82.9,57.5,1.18,7.1,13.0,20.203213256807835,1,0.0,0
13423,5,Taxi,2012-09-10,8,CENTRAL PARK,68.1,63.0,77.0,56.9,0.39,2.6,5.1,10.52858092560193,1,0.0,0
13422,35,water system,2012-09-10,3,BERGEN POINT,70.1,65.8,78.1,40.13438489176157,0.0,5.3,8.9,15.243665545180988,0,0.0,0
13425,33,water system,2012-09-10,25,KINGS POINT,70.5,66.7,77.7,40.13438489176157,0.0,4.1,9.9,16.26516619360644,0,0.0,0
13476,182,water system,2012-09-11,26,LA GUARDIA AIRPORT,67.9,61.0,79.0,51.2,0.0,11.4,18.1,24.1,0,0.0,0
13477,16,water system,2012-09-11,55,THE BATTERY,67.4,60.8,75.0,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
13474,26,water system,2012-09-11,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,67.8,60.1,75.9,49.0,0.0,12.1,20.0,28.9,1,0.0,0
13473,5,traffic,2012-09-11,8,CENTRAL PARK,65.1,57.9,72.0,47.9,0.0,4.2,8.0,21.0,0,0.0,0
13472,24,water system,2012-09-11,3,BERGEN POINT,67.3,62.1,74.7,40.13438489176157,0.0,11.7,20.0,28.84599989252297,0,0.0,0
13475,40,water system,2012-09-11,25,KINGS POINT,67.8,62.4,75.0,40.13438489176157,0.0,9.6,15.9,23.852014901740645,0,0.0,0
13528,29,water system,2012-09-12,25,KINGS POINT,64.7,59.7,73.0,40.13438489176157,0.0,6.5,12.0,18.97508893344957,0,0.0,0
13529,125,water system,2012-09-12,26,LA GUARDIA AIRPORT,65.1,57.9,75.0,43.6,0.0,6.4,12.0,18.1,0,0.0,0
13527,40,water system,2012-09-12,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,64.0,54.0,75.9,41.4,0.0,7.1,13.0,18.1,0,0.0,0
13526,6,Taxi,2012-09-12,8,CENTRAL PARK,62.8,54.0,73.0,41.8,0.0,3.1,7.0,12.788550944450964,0,0.0,0
13530,8,water system,2012-09-12,55,THE BATTERY,64.4,56.7,74.5,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
13525,36,water system,2012-09-12,3,BERGEN POINT,64.6,55.9,75.6,40.13438489176157,0.0,5.8,13.0,20.053985047134137,0,0.0,0
13582,172,water system,2012-09-13,26,LA GUARDIA AIRPORT,70.8,57.9,80.1,51.5,0.0,4.8,11.1,17.736619563025986,0,0.0,0
13583,6,traffic,2012-09-13,55,THE BATTERY,69.5,63.1,77.0,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
13579,5,other water,2012-09-13,8,CENTRAL PARK,68.5,59.0,80.1,49.7,0.0,2.1,7.0,12.673760013932734,0,0.0,0
13580,28,water system,2012-09-13,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,68.1,54.0,77.0,52.9,0.0,5.4,11.1,17.805494121336924,0,0.0,0
13578,26,water system,2012-09-13,3,BERGEN POINT,67.4,57.2,78.4,40.13438489176157,0.0,3.1,8.0,13.947800709498287,0,0.0,0
13581,24,water system,2012-09-13,25,KINGS POINT,68.8,61.7,76.5,40.13438489176157,0.0,3.4,11.1,17.575912260300466,0,0.0,0
13632,2,Taxi,2012-09-14,8,CENTRAL PARK,70.4,63.0,81.0,54.8,0.0,3.2,7.0,12.800030037502784,0,0.0,0
13631,25,water system,2012-09-14,3,BERGEN POINT,69.4,60.3,78.4,40.13438489176157,0.0,3.5,8.9,15.037041870248174,0,0.0,0
13633,32,water system,2012-09-14,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,69.3,60.1,77.0,57.8,0.0,7.2,11.1,18.012117796269738,0,0.0,0
13636,7,water system,2012-09-14,55,THE BATTERY,70.7,65.3,76.8,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
13635,116,window guard,2012-09-14,26,LA GUARDIA AIRPORT,71.9,64.0,80.1,56.3,0.0,6.7,12.0,15.0,0,0.0,0
13634,24,water system,2012-09-14,25,KINGS POINT,71.2,65.3,77.0,40.13438489176157,0.0,6.0,11.1,17.874368679647862,0,0.0,0
13689,14,water system,2012-09-15,55,THE BATTERY,70.7,66.2,77.2,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
13688,294,water system,2012-09-15,26,LA GUARDIA AIRPORT,72.1,66.0,80.1,59.1,0.0,7.3,15.0,17.1,0,0.0,0
13684,43,water system,2012-09-15,3,BERGEN POINT,69.8,61.9,78.1,40.13438489176157,0.0,3.8,8.9,15.071479149403643,0,0.0,0
13685,4,Taxi,2012-09-15,8,CENTRAL PARK,70.8,64.0,80.1,57.7,0.0,2.4,6.0,11.548947528040873,0,0.0,0
13687,40,water system,2012-09-15,25,KINGS POINT,71.1,66.0,75.6,40.13438489176157,0.0,6.4,9.9,16.529185333798367,0,0.0,0
13686,104,water system,2012-09-15,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,70.0,62.1,77.0,60.0,0.0,7.6,13.0,20.260608722066948,0,0.0,0
13737,33,water system,2012-09-16,3,BERGEN POINT,67.8,62.1,72.0,40.13438489176157,0.0,9.7,18.1,26.413843477896595,0,0.0,0
13738,6,Taxi,2012-09-16,8,CENTRAL PARK,67.4,60.1,73.0,51.8,0.01,4.3,8.9,20.0,0,0.0,0
13739,134,water system,2012-09-16,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,69.3,62.1,77.0,53.7,0.0,12.2,15.9,22.9,0,0.0,0
13740,20,water system,2012-09-16,25,KINGS POINT,69.2,63.3,72.7,40.13438489176157,0.0,9.7,13.0,20.501669676155235,0,0.0,0
13741,324,water system,2012-09-16,26,LA GUARDIA AIRPORT,69.3,62.1,80.1,54.5,0.0,11.8,21.0,26.0,0,0.0,0
13742,4,traffic,2012-09-16,55,THE BATTERY,68.4,61.7,72.7,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
13790,38,water system,2012-09-17,3,BERGEN POINT,65.6,55.4,73.8,40.13438489176157,0.0,4.7,8.9,15.17479098687005,0,0.0,0
13794,127,water system,2012-09-17,26,LA GUARDIA AIRPORT,67.9,61.0,78.1,48.2,0.0,7.2,12.0,14.0,0,0.0,0
13793,26,water system,2012-09-17,25,KINGS POINT,67.5,62.6,73.0,40.13438489176157,0.0,7.0,8.9,15.43881012706198,0,0.0,0
13795,10,water system,2012-09-17,55,THE BATTERY,66.7,61.3,73.8,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
13792,28,water system,2012-09-17,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,66.3,57.9,75.0,47.3,0.0,7.6,13.0,20.260608722066948,0,0.0,0
13791,3,Taxi,2012-09-17,8,CENTRAL PARK,65.1,55.9,75.0,46.5,0.0,1.9,5.1,10.44822727423917,0,0.0,0
13847,221,water system,2012-09-18,26,LA GUARDIA AIRPORT,70.0,61.0,79.0,49.1,0.0,5.3,13.0,19.0,0,0.0,0
13846,179,water system,2012-09-18,25,KINGS POINT,68.6,60.6,76.1,40.13438489176157,0.0,5.0,13.0,19.96215230271955,0,0.0,0
13843,36,water system,2012-09-18,3,BERGEN POINT,66.4,55.6,76.8,40.13438489176157,0.0,3.8,11.1,17.621828632507754,0,0.0,0
13848,14,traffic,2012-09-18,55,THE BATTERY,68.1,61.3,75.6,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
13845,113,water system,2012-09-18,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,67.0,55.9,75.9,49.2,0.0,5.8,13.0,20.053985047134137,0,0.0,0
13844,5,other water,2012-09-18,8,CENTRAL PARK,66.5,57.0,78.1,48.0,0.0,2.2,7.0,12.685239106984556,0,0.0,0
13898,125,water system,2012-09-19,25,KINGS POINT,72.7,69.4,76.1,40.13438489176157,0.0,16.1,28.9,39.668402895724384,0,0.0,0
13896,3,Taxi,2012-09-19,8,CENTRAL PARK,70.6,66.9,75.0,64.8,0.11,5.5,19.0,27.0,1,0.0,0
13895,38,water system,2012-09-19,3,BERGEN POINT,72.6,68.4,77.9,40.13438489176157,0.0,9.1,16.9,24.953869201528864,0,0.0,0
13900,9,water system,2012-09-19,55,THE BATTERY,72.4,68.9,75.9,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
13897,96,water system,2012-09-19,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,72.8,55.9,78.1,64.9,0.0,18.8,32.1,39.0,1,0.0,0
13899,193,water system,2012-09-19,26,LA GUARDIA AIRPORT,72.7,63.0,79.0,64.7,0.29,14.8,27.0,41.0,1,0.0,0
13953,7,water system,2012-09-20,55,THE BATTERY,66.5,60.6,73.4,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
13951,73,water system,2012-09-20,25,KINGS POINT,67.3,62.1,75.9,40.13438489176157,0.0,10.6,27.0,36.834478224284204,0,0.0,0
13948,30,water system,2012-09-20,3,BERGEN POINT,66.1,61.3,70.7,40.13438489176157,0.0,8.8,15.0,22.71685736878348,0,0.0,0
13950,38,water system,2012-09-20,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,67.2,61.0,78.1,52.1,1.59,13.1,27.0,42.0,1,0.0,0
13949,4,water system,2012-09-20,8,CENTRAL PARK,65.1,59.0,70.0,51.6,1.43,4.7,11.1,19.0,1,0.0,0
13952,143,water system,2012-09-20,26,LA GUARDIA AIRPORT,67.5,61.0,77.0,53.2,1.33,11.6,22.9,35.0,1,0.0,0
14002,4,Taxi,2012-09-21,8,CENTRAL PARK,61.0,54.0,69.1,48.3,0.0,4.6,8.0,14.119987105275635,0,0.0,0
14003,33,water system,2012-09-21,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,62.1,54.0,72.0,50.1,0.01,8.0,14.0,21.0,0,0.0,0
14006,6,Taxi,2012-09-21,55,THE BATTERY,64.2,59.7,67.5,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14005,147,water system,2012-09-21,26,LA GUARDIA AIRPORT,63.3,57.9,71.1,49.7,0.0,8.4,13.0,17.1,0,0.0,0
14001,27,water system,2012-09-21,3,BERGEN POINT,62.8,56.5,67.6,40.13438489176157,0.0,6.2,8.9,15.346977382647395,0,0.0,0
14004,33,water system,2012-09-21,25,KINGS POINT,62.7,57.9,67.3,40.13438489176157,0.0,4.5,7.0,12.949258247176486,0,0.0,0
14055,9,other,2012-09-22,8,CENTRAL PARK,65.1,60.1,75.0,53.3,0.0,4.2,7.0,12.914820968021017,0,0.0,0
14054,26,water system,2012-09-22,3,BERGEN POINT,66.3,63.0,70.5,40.13438489176157,0.0,3.9,7.0,12.880383688865544,0,0.0,0
14057,57,water system,2012-09-22,25,KINGS POINT,64.6,59.5,71.4,40.13438489176157,0.0,3.1,8.0,13.947800709498287,0,0.0,0
14058,253,water system,2012-09-22,26,LA GUARDIA AIRPORT,66.1,57.9,73.9,54.0,0.0,6.8,12.0,15.9,0,0.0,0
14059,7,water system,2012-09-22,55,THE BATTERY,66.7,63.3,71.6,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14056,55,water system,2012-09-22,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,64.0,54.0,72.0,53.5,0.0,6.9,9.9,15.0,0,0.0,0
14111,15,water system,2012-09-23,25,KINGS POINT,65.5,59.4,73.2,40.13438489176157,0.0,6.2,15.0,22.418400949436077,0,0.0,0
14112,270,water system,2012-09-23,26,LA GUARDIA AIRPORT,67.7,60.1,77.0,59.7,0.0,8.8,21.0,27.0,0,0.0,0
14113,7,water system,2012-09-23,55,THE BATTERY,67.9,64.0,74.1,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14110,75,water system,2012-09-23,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,65.5,55.9,75.9,59.6,0.0,8.2,22.0,27.0,0,0.0,0
14109,4,Taxi,2012-09-23,8,CENTRAL PARK,66.5,60.1,75.9,59.6,0.0,3.3,8.0,20.0,0,0.0,0
14108,17,water system,2012-09-23,3,BERGEN POINT,67.4,59.4,76.3,40.13438489176157,0.0,3.8,9.9,16.23072891445097,0,0.0,0
14164,27,water system,2012-09-24,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,65.7,55.9,75.9,50.6,0.29,11.5,18.1,26.0,1,0.0,0
14163,3,traffic,2012-09-24,8,CENTRAL PARK,63.2,55.0,72.0,48.9,0.22,5.9,9.9,15.9,1,0.0,0
14162,27,water system,2012-09-24,3,BERGEN POINT,64.7,57.4,73.2,40.13438489176157,0.0,7.6,15.0,22.579108252161607,0,0.0,0
14166,131,water system,2012-09-24,26,LA GUARDIA AIRPORT,66.0,57.9,77.0,50.8,0.18,10.7,20.0,24.1,1,0.0,0
14165,28,water system,2012-09-24,25,KINGS POINT,65.8,58.3,71.8,40.13438489176157,0.0,10.1,19.0,27.503084638646477,0,0.0,0
14167,13,water system,2012-09-24,55,THE BATTERY,65.3,56.8,72.3,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14218,30,water system,2012-09-25,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,60.4,52.0,70.0,40.0,0.0,6.6,13.0,18.1,0,0.0,0
14217,8,traffic,2012-09-25,8,CENTRAL PARK,59.0,53.1,66.9,40.4,0.0,3.3,8.0,13.970758895601936,0,0.0,0
14219,19,water system,2012-09-25,25,KINGS POINT,61.6,57.0,66.0,40.13438489176157,0.0,6.6,9.9,16.55214351990201,0,0.0,0
14220,176,water system,2012-09-25,26,LA GUARDIA AIRPORT,62.1,55.9,69.1,40.8,0.0,7.0,13.0,15.9,0,0.0,0
14221,10,water system,2012-09-25,55,THE BATTERY,61.0,55.8,66.2,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14216,24,water system,2012-09-25,3,BERGEN POINT,60.8,54.0,66.6,40.13438489176157,0.0,5.0,9.9,16.368478031072847,0,0.0,0
14271,154,window guard,2012-09-26,26,LA GUARDIA AIRPORT,64.1,55.9,73.9,43.4,0.0,8.3,15.9,24.1,0,0.0,0
14270,19,water system,2012-09-26,25,KINGS POINT,63.5,55.9,71.2,40.13438489176157,0.0,9.2,15.9,23.806098529533358,0,0.0,0
14267,34,water system,2012-09-26,3,BERGEN POINT,60.6,50.0,73.8,40.13438489176157,0.0,3.7,8.0,14.016675267809227,0,0.0,0
14268,5,traffic,2012-09-26,8,CENTRAL PARK,62.0,54.0,72.0,43.4,0.0,4.9,8.9,15.9,0,0.0,0
14272,7,water system,2012-09-26,55,THE BATTERY,63.2,57.0,72.0,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14269,34,water system,2012-09-26,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,63.2,52.0,73.0,46.9,0.0,12.1,21.0,26.0,0,0.0,0
14325,181,water system,2012-09-27,26,LA GUARDIA AIRPORT,69.4,57.0,77.0,57.2,0.0,9.4,14.0,20.0,1,0.0,0
14324,25,water system,2012-09-27,25,KINGS POINT,68.6,65.8,73.0,40.13438489176157,0.0,10.0,15.0,22.854606485405355,0,0.0,0
14323,26,water system,2012-09-27,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,68.5,55.9,75.0,58.7,0.0,13.0,21.0,25.1,1,0.0,0
14322,4,water system,2012-09-27,8,CENTRAL PARK,67.7,63.0,77.0,56.8,0.0,4.3,8.0,14.085549826120165,0,0.0,0
14321,27,water system,2012-09-27,3,BERGEN POINT,68.5,64.2,76.5,40.13438489176157,0.0,5.3,8.9,15.243665545180988,0,0.0,0
14326,6,traffic,2012-09-27,55,THE BATTERY,68.3,65.1,74.1,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14379,146,water system,2012-09-28,26,LA GUARDIA AIRPORT,71.4,66.0,77.0,60.7,0.03,5.7,8.9,15.28958191738828,1,0.0,0
14376,2,water system,2012-09-28,8,CENTRAL PARK,69.0,64.0,75.0,60.4,0.06,1.8,7.0,12.639322734777265,1,0.0,0
14380,5,water system,2012-09-28,55,THE BATTERY,69.7,66.4,73.4,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14377,35,water system,2012-09-28,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,69.2,66.0,77.0,62.1,0.03,6.1,9.9,16.494748054642898,1,0.0,0
14378,48,water system,2012-09-28,25,KINGS POINT,70.8,67.1,74.8,40.13438489176157,0.0,4.8,8.9,15.186270079921872,0,0.0,0
14375,33,water system,2012-09-28,3,BERGEN POINT,68.9,65.3,73.9,40.13438489176157,0.0,2.9,7.0,12.765592758347314,0,0.0,0
14434,10,animal,2012-09-29,55,THE BATTERY,68.9,66.9,72.1,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14429,36,water system,2012-09-29,3,BERGEN POINT,69.0,64.2,74.5,40.13438489176157,0.0,4.3,8.9,15.128874614662758,0,0.0,0
14433,264,water system,2012-09-29,26,LA GUARDIA AIRPORT,67.5,64.4,71.1,63.1,0.38,8.6,14.0,20.0,1,0.0,0
14432,18,vent,2012-09-29,25,KINGS POINT,66.3,64.4,69.6,40.13438489176157,0.0,3.3,8.0,13.970758895601936,0,0.0,0
14431,65,water system,2012-09-29,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,68.7,66.0,77.0,65.0,0.12,8.4,18.1,22.9,1,0.0,0
14430,3,water system,2012-09-29,8,CENTRAL PARK,65.9,62.6,69.1,62.8,0.25,4.1,8.9,15.105916428559112,1,0.0,0
14488,5,water system,2012-09-30,55,THE BATTERY,62.2,59.2,66.4,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14483,28,water system,2012-09-30,3,BERGEN POINT,62.3,59.7,67.5,40.13438489176157,0.0,6.9,11.1,17.977680517114276,0,0.0,0
14484,3,water system,2012-09-30,8,CENTRAL PARK,60.7,57.0,64.9,55.5,1.72,2.2,5.1,10.482664553394637,0,0.0,0
14486,28,water system,2012-09-30,25,KINGS POINT,61.7,58.3,65.8,40.13438489176157,0.0,5.8,8.9,15.301061010440106,0,0.0,0
14487,308,water system,2012-09-30,26,LA GUARDIA AIRPORT,62.1,59.0,71.1,56.5,0.94,5.8,9.9,15.0,1,0.0,0
14485,75,vent,2012-09-30,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,62.5,59.0,73.9,56.8,0.35,6.4,8.9,15.369935568751039,1,0.0,0
14537,26,water system,2012-10-01,3,BERGEN POINT,62.0,57.9,66.9,40.13438489176157,0.0,5.9,9.9,16.47178986853925,0,0.0,0
14541,164,water system,2012-10-01,26,LA GUARDIA AIRPORT,62.4,57.2,68.0,52.3,0.0,5.7,12.0,15.9,0,0.0,0
14540,20,water system,2012-10-01,25,KINGS POINT,61.9,58.8,66.4,40.13438489176157,0.0,4.7,9.9,16.334040751917378,0,0.0,0
14539,31,water system,2012-10-01,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,62.3,57.0,70.0,52.0,0.03,6.4,13.0,20.122859605445075,0,0.0,0
14538,4,Taxi,2012-10-01,8,CENTRAL PARK,60.6,55.0,68.0,50.9,0.0,2.5,8.9,15.9,0,0.0,0
14542,6,water system,2012-10-01,55,THE BATTERY,61.8,57.6,67.6,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14595,211,water system,2012-10-02,26,LA GUARDIA AIRPORT,63.0,55.0,72.0,46.4,0.11,10.6,14.0,19.0,0,0.0,0
14594,34,water system,2012-10-02,25,KINGS POINT,62.6,56.8,70.2,40.13438489176157,0.0,10.4,13.0,20.582023327517994,0,0.0,0
14596,5,water system,2012-10-02,55,THE BATTERY,61.5,54.1,70.2,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14593,37,water system,2012-10-02,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,62.2,54.0,72.0,47.2,0.0,10.8,15.0,18.1,0,0.0,0
14592,4,Taxi,2012-10-02,8,CENTRAL PARK,60.5,52.0,70.0,46.5,0.0,4.3,8.9,15.9,0,0.0,0
14591,36,water system,2012-10-02,3,BERGEN POINT,60.5,51.4,71.2,40.13438489176157,0.0,5.5,11.1,17.81697321438875,0,0.0,0
14647,32,water system,2012-10-03,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,65.6,54.0,72.0,56.3,0.0,5.4,9.9,16.414394403280134,1,0.0,0
14650,15,water system,2012-10-03,55,THE BATTERY,66.0,63.9,69.1,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14645,41,water system,2012-10-03,3,BERGEN POINT,64.7,62.6,68.7,40.13438489176157,0.0,2.6,5.1,10.52858092560193,0,0.0,0
14649,198,water system,2012-10-03,26,LA GUARDIA AIRPORT,66.5,55.0,72.0,53.7,0.0,5.7,12.0,17.1,1,0.0,0
14648,33,water system,2012-10-03,25,KINGS POINT,65.2,62.2,69.4,40.13438489176157,0.0,2.4,8.0,13.867447058135527,0,0.0,0
14646,4,Taxi,2012-10-03,8,CENTRAL PARK,63.7,62.1,69.1,54.2,0.0,2.4,8.0,13.867447058135527,1,0.0,0
14699,50,water system,2012-10-04,3,BERGEN POINT,66.0,63.3,72.3,40.13438489176157,0.0,4.4,8.9,15.14035370771458,0,0.0,0
14701,32,water system,2012-10-04,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,67.9,63.0,73.9,66.1,0.33,4.4,7.0,12.937779154124662,1,0.0,0
14702,31,water system,2012-10-04,25,KINGS POINT,66.2,63.1,69.3,40.13438489176157,0.0,2.8,6.0,11.594863900248168,0,0.0,0
14700,3,water system,2012-10-04,8,CENTRAL PARK,66.2,63.0,73.0,64.5,0.38,1.9,5.1,10.44822727423917,0,0.0,0
14703,143,water system,2012-10-04,26,LA GUARDIA AIRPORT,66.3,63.0,73.0,65.3,0.39,5.4,8.0,14.211819849690215,1,0.0,0
14704,9,water system,2012-10-04,55,THE BATTERY,67.1,64.6,71.4,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14754,5,traffic,2012-10-05,8,CENTRAL PARK,70.3,68.0,73.4,67.0,0.0,1.0,6.0,11.388240225315355,1,0.0,0
14757,166,water system,2012-10-05,26,LA GUARDIA AIRPORT,70.1,64.0,75.0,68.0,0.0,3.7,8.9,15.060000056351821,1,0.0,0
14756,18,water system,2012-10-05,25,KINGS POINT,69.0,67.6,71.2,40.13438489176157,0.0,2.3,7.0,12.696718200036381,0,0.0,0
14755,37,water system,2012-10-05,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,69.6,64.9,75.0,67.3,0.0,2.5,8.0,13.87892615118735,1,0.0,0
14758,10,vent,2012-10-05,55,THE BATTERY,70.2,68.5,72.9,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14753,18,water system,2012-10-05,3,BERGEN POINT,70.6,68.2,73.4,40.13438489176157,0.0,2.0,5.1,10.459706367290993,0,0.0,0
14812,16,water system,2012-10-06,55,THE BATTERY,69.6,63.9,77.2,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14809,39,water system,2012-10-06,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,69.3,61.0,77.0,60.8,0.41,5.4,12.0,18.84881890987952,0,0.0,0
14810,22,water system,2012-10-06,25,KINGS POINT,70.2,64.8,79.2,40.13438489176157,0.0,3.3,9.9,16.173333449191855,0,0.0,0
14811,246,water system,2012-10-06,26,LA GUARDIA AIRPORT,71.4,64.9,80.1,60.4,0.0,4.6,8.0,14.119987105275635,0,0.0,0
14807,23,water system,2012-10-06,3,BERGEN POINT,69.0,60.3,79.2,40.13438489176157,0.0,2.9,7.0,12.765592758347314,0,0.0,0
14808,3,animal,2012-10-06,8,CENTRAL PARK,68.9,61.0,78.1,59.5,0.0,2.4,6.0,11.548947528040873,0,0.0,0
14861,18,water system,2012-10-07,3,BERGEN POINT,68.5,61.9,77.2,40.13438489176157,0.0,5.6,15.0,22.349526391125146,0,0.0,0
14866,15,water system,2012-10-07,55,THE BATTERY,69.1,61.5,74.3,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
14863,59,water system,2012-10-07,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,68.1,60.1,77.0,59.7,0.0,10.8,19.0,26.0,0,0.0,0
14864,19,water system,2012-10-07,25,KINGS POINT,69.0,61.7,75.4,40.13438489176157,0.0,9.1,20.0,28.547543473175573,0,0.0,0
14862,3,other,2012-10-07,8,CENTRAL PARK,67.9,57.0,77.0,56.0,0.0,5.2,8.9,21.0,0,0.0,0
14865,244,water system,2012-10-07,26,LA GUARDIA AIRPORT,70.5,59.0,80.1,57.9,0.0,10.4,18.1,25.1,0,0.0,0
14920,23,water system,2012-10-08,55,THE BATTERY,54.6,52.2,60.1,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
